score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
149.763 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00919320977135 0.0990443534962 0.801821651844 0.365620330804 1.0 ./input/network.txt 28018.5523349 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66323.7579674 4.17478166516 11268 12.7387597047 1.84208384845 0.0 NO
151.448 1753 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0238416697454 0.32748795326 0.995519309895 0.870460865305 1.0 ./input/network.txt 24537.6172008 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 59772.4315849 11.6936676144 11288 10.6566881129 1.22139097798 0.0 NO
156.299 1359 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00487044311793 0.0335948950287 0.269187501535 0.992109956368 1.0 ./input/network.txt 48017.4272559 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 46795.3802879 25.7192802417 11298 9.08111465544 1.0917678443 0.0 NO
156.056 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0565752218791 0.832144446207 0.50427227531 0.985896488392 1.0 ./input/network.txt 27597.1264527 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65656.5237032 20.507441522 11318 9.28141410089 0.365007752562 0.0 NO
150.265 1875 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00963493505338 0.0686561147497 0.912641052189 0.916395951592 1.0 ./input/network.txt 35247.507609 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 63650.8862518 14.3544480517 11333 9.06191336451 1.29017692093 0.0 NO
162.17 1985 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.789273072401 0.960871452026 0.988232328764 0.134744267216 1.0 ./input/network.txt 23984.3163899 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 67541.8039557 3.74417824419 11452 14.6474626032 1.7943047854 0.0 NO
162.491 1537 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00445773141018 0.0399534197535 0.590748058205 0.872350072093 1.0 ./input/network.txt 56790.5207252 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 51894.015546 26.1516690467 11476 10.6984666865 2.40881644528 0.0 NO
161.957 1538 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00119129586261 0.0602948885697 0.657129720674 0.846662519916 1.0 ./input/network.txt 58405.5518315 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 51429.0244922 23.2573455754 11499 11.1273100601 2.59300435404 0.0 NO
161.574 1768 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.000202973553915 0.0779958169191 0.914647393787 0.708942784133 1.0 ./input/network.txt 54518.7453262 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 59264.9900923 17.6920857339 1152 9.17553991856 1.67061167143 0.0 NO
150.425 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00590775226367 0.0789144634585 0.993910387167 0.595395157511 1.0 ./input/network.txt 27208.9530779 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65738.9390427 9.75780213453 11540 12.5574212805 2.61462867762 0.0 NO
