rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
6 11 361.039777219319 740.079554438639 1.372 0.648926237161531 -0.59493420026756 0.0044436017013015
6 12 350.732231236377 719.464462472754 1.94 0.658204948646125 -0.60944454915967 0.000576372682846193
6 13 339.09529540454 696.190590809079 2.574 0.667162698412698 -0.610966511811589 0.000124091336970951
6 14 328.22530229853 674.450604597059 3.582 0.675536881419234 -0.645188329085376 1.29528525528797e-06
6 15 304.953083762914 627.906167525829 5.196 0.733047385620915 -0.51987905005212 7.81839902957113e-05
6 16 272.734806841733 563.469613683465 7.817 0.783409197012138 -0.284605653599613 0.0318959189539201
6 17 246.392174575786 510.784349151572 11.188 0.803192110177404 -0.288052784262485 0.014140229935163
6 18 226.741777692164 471.483555384328 15.246 0.804592670401494 -0.0698675698526657 0.538005023429712
6 19 209.608333607142 437.216667214284 19.927 0.816293183940243 0.114689085073956 0.268419760836444
6 20 195.878284333533 409.756568667066 25.962 0.809698879551821 0.173896412895111 0.0654675367448649
6 21 181.307449335076 380.614898670152 33.875 0.816672502334267 0.204215615283414 0.0202659464661883
6 22 171.034138566261 360.068277132521 43.03 0.818218954248366 0.0563940823947507 0.49600527349681
6 23 165.704887306463 349.409774612925 52.979 0.816322362278245 0.0726342292660582 0.34512010896566
6 24 162.250790058909 342.501580117817 64.155 0.814863445378151 -0.00580768114041663 0.935776670960838
6 25 160.488235991218 338.976471982437 77.146 0.813521241830065 0.0358166533620387 0.599768582431363
7 1 409.023701743216 836.047403486431 0 0.5 NA NA
7 2 409.023701743216 836.047403486431 0 0.5 NA NA
7 3 409.027693764485 836.05538752897 0.004 0.498366013071895 NA NA
7 4 407.661367485801 833.322734971601 0.026 0.496848739495798 -1 1
7 5 406.592704408185 831.18540881637 0.058 0.516865079365079 -0.866025403784439 0.333333333333333
7 6 402.552230369558 823.104460739116 0.121 0.534109477124183 0 1
7 7 397.053756965224 812.107513930449 0.234 0.551645658263305 -0.866921446863011 0.0115355494613989
7 8 391.788727895226 801.577455790451 0.44 0.537552521008403 -0.525499215306128 0.146240258312317
7 9 385.548500965722 789.097001931444 0.699 0.56375466853408 -0.682214728663323 0.0102012819829956
7 10 375.354056789656 768.708113579312 1.141 0.591153127917834 -0.61663443179367 0.00641866780132721
7 11 364.843722307023 747.687444614046 1.7 0.605975723622782 -0.676493549937087 4.05884062771962e-05
7 12 349.914042441902 717.828084883804 2.28 0.638830532212885 -0.723908474799807 4.11569807682785e-07
7 13 340.690987249979 699.381974499959 3.093 0.640085200746965 -0.551946143019666 0.000102783967348577
7 14 325.430040701848 668.860081403696 4.13 0.667804621848739 -0.552065282193692 1.24616197980518e-05
7 15 312.220462348429 642.440924696858 5.686 0.67827964519141 -0.583732239340291 2.68380529865081e-07
7 16 274.101751777782 566.203503555565 8.348 0.752392623716153 -0.629643198322133 3.04085795881405e-10
7 17 244.86848855847 507.736977116941 11.967 0.780024509803922 -0.64176462082252 4.77460424158691e-13
7 18 221.174754620446 460.349509240893 16.791 0.803658963585434 -0.492961028261953 2.90883135008195e-08
7 19 205.630318245999 429.260636491998 21.877 0.801995798319328 -0.464122691498998 3.0259487944438e-08
7 20 192.904451890246 403.808903780492 27.982 0.802608543417367 -0.484469282324178 1.68882549763494e-10
7 21 181.556369625457 381.112739250913 34.734 0.804942810457516 -0.408392194472932 2.94038537858298e-08
7 22 173.371628991712 364.743257983424 42.945 0.801353874883287 -0.337329523139361 1.8240429973619e-06
7 23 166.728834034664 351.457668069327 52.397 0.804300887021475 -0.356031955349499 8.58993443764963e-08
7 24 163.037415803741 344.074831607482 63.627 0.800245098039216 -0.239025221935754 0.000216961310996294
7 25 161.224499870056 340.448999740113 76.629 0.799953314659197 -0.128570170481655 0.0410133371407917
8 1 409.023701743216 836.047403486431 0 0.5 NA NA
8 2 409.023701743216 836.047403486431 0 0.5 NA NA
8 3 409.027693764485 836.05538752897 0.004 0.498366013071895 NA NA
8 4 409.039681800401 836.079363600803 0.016 0.496732026143791 NA NA
8 5 404.520224510177 827.040449020355 0.069 0.534722222222222 -0.5 1
8 6 400.88178760041 819.76357520082 0.14 0.545751633986928 0.5 1
8 7 397.458134589532 812.916269179065 0.232 0.549573996265173 0.8 0.333333333333333
8 8 392.150312418597 802.300624837194 0.382 0.564046451914099 0.654653670707977 0.110566690731236
8 9 386.433501133535 790.86700226707 0.554 0.565271942110178 -0.304883716659552 0.391679982520018
8 10 377.555292251499 773.110584502998 0.881 0.596171802054155 -0.614884616528774 0.00861868051994757
8 11 364.753441790347 747.506883580693 1.371 0.620419000933707 -0.153548652971051 0.473781354950527
8 12 354.036531800457 726.073063600914 1.955 0.64484126984127 -0.167496773869275 0.394245666120776
8 13 336.819332457985 691.63866491597 2.825 0.665908029878618 0.345946481498111 0.048603594605177
8 14 306.681713396892 631.363426793784 4.433 0.74594421101774 0.397441588060518 0.0122302956401924
8 15 285.103787009979 588.207574019957 6.409 0.76890756302521 -0.139463504465084 0.34445829357241
8 16 264.28355722642 546.567114452841 8.911 0.774830765639589 -0.435622060109984 0.000449906503964184
8 17 237.45220450653 492.904409013059 12.644 0.800099206349206 -0.329867531663912 0.00437217668780992
8 18 219.006579694056 456.013159388112 16.649 0.806926937441643 -0.319390009635086 0.00228190323000144
8 19 204.639710044581 427.279420089161 21.38 0.81328781512605 -0.257878807974772 0.00887670918048636
8 20 189.31412728797 396.62825457594 28.842 0.810107376283847 -0.0938442071119819 0.310031426958906
8 21 177.047570655653 372.095141311305 37.356 0.815330298786181 -0.00476109133221968 0.956129539733227
8 22 169.907050688998 357.814101377995 46.255 0.816701680672269 -0.0748457277633375 0.356247767046595
8 23 164.35937574671 346.718751493419 56.133 0.818218954248366 -0.0189401050482676 0.802973397686466
8 24 162.33962600412 342.67925200824 66.376 0.813637955182073 0.00103066621606064 0.988443474610471
8 25 161.683692168226 341.367384336452 79.166 0.813375350140056 0.0846580563728832 0.207896113265606
9 1 409.023701743216 836.047403486431 0 0.5 NA NA
9 2 409.026697252195 836.053394504391 0.003 0.498366013071895 NA NA
9 3 409.044675312044 836.089350624088 0.021 0.493464052287582 NA NA
