rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
6 22 157.465748425802 332.931496851604 50.055 0.822449813258637 0.969712980340084 5.93749145558854e-95
6 23 153.330356146467 324.660712292934 59.655 0.820728291316527 0.779637043413696 1.35830392024414e-36
6 24 152.265422458944 322.530844917888 70.315 0.815855508870215 0.927285592216802 3.84050422141528e-88
6 25 151.9007164516 321.801432903201 83.081 0.817168534080299 0.833296206904874 4.24521186142291e-60
7 1 404.526203668996 827.052407337993 0.074 0.535247432306256 -0.866025403784439 0.333333333333333
7 2 395.852544027342 809.705088054683 0.196 0.565067693744164 0.5 1
7 3 384.73742447693 787.474848953861 0.366 0.633374183006536 -0.698253251826754 0.122839463373396
7 4 375.112936334972 768.225872669945 0.568 0.649626517273576 0.0380509717073881 0.928723264517836
7 5 364.326730618066 746.653461236132 0.834 0.659313725490196 0.0714285714285714 0.881994047619048
7 6 349.136802490355 716.27360498071 1.294 0.70030929038282 0.835735656942192 0.000373455619245671
7 7 334.814015477433 687.628030954866 1.885 0.72280578898226 0.804432166879912 0.000522351203423792
7 8 324.615772509242 667.231545018484 2.515 0.712914332399627 0.892666902415854 7.57806917928739e-06
7 9 312.711861051303 643.423722102607 3.323 0.723476890756303 0.848617896525706 4.38475191265152e-06
7 10 296.460030808 610.920061616 4.353 0.748161764705882 0.993071253940256 5.13193527523355e-21
7 11 283.683118584014 585.366237168029 5.274 0.757761437908497 0.540519448502275 0.00298289827546242
7 12 268.78457641891 555.56915283782 6.817 0.765085200746966 0.910113455510046 3.55794419188256e-14
7 13 254.390102119452 526.780204238905 8.472 0.781366713352007 0.383897678932957 0.00923060793029053
7 14 240.492905925003 498.985811850005 10.615 0.788865546218487 0.287545312878756 0.0316447905478121
7 15 226.850482269078 471.700964538156 13.382 0.789128151260504 0.649173823710189 8.67071328865359e-09
7 16 215.746827567893 449.493655135787 16.106 0.783730158730159 0.602410158899536 1.71558510357765e-08
7 17 206.419454340683 430.838908681366 19.362 0.782825630252101 0.811947326612785 2.15683338795798e-20
7 18 195.372288173047 408.744576346095 23.682 0.784984827264239 0.643175788210253 4.0892685446313e-13
